Huyện Châu Thành,"Xã Thuận Hòa
Xã Phú Tân",Xã Thuận Hòa,
Huyện Châu Thành,"Xã Hồ Đắc Kiện
Xã Thiện Mỹ",Xã Hồ Đắc Kiện,
Huyện Cù Lao Dung,"Thị trấn Cù Lao Dung
Xã An Thạnh 1
Xã An Thạnh Đông
Xã An Thạnh Tây",Xã An Thạnh,
Huyện Cù Lao Dung,"Xã An Thạnh 2
Xã An Thạnh 3
Xã An Thạnh Nam
Xã Đại Ân 1",Xã Cù Lao Dung,
Huyện Kế Sách,"Xã Nhơn Mỹ
Xã An Mỹ
Xã Song Phụng (huyện Long Phú)",Xã Nhơn Mỹ,
Huyện Kế Sách,"Thị trấn An Lạc Thôn
Xã Trinh Phú
Xã Xuân Hòa",Xã An Lạc Thôn,
Huyện Kế Sách,"Thị trấn Kế Sách
Xã Kế An
Xã Kế Thành",Xã Kế Sách,
Huyện Kế Sách,"Xã Thới An Hội
Xã An Lạc Tây",Xã Thới An Hội,
Huyện Kế Sách,"Xã Đại Hải
Xã Ba Trinh",Xã Đại Hải,
Huyện Kế Sách,Xã Phong Nẫm,Xã Phong Nẫm,
Huyện Long Phú,"Xã Trường Khánh
Xã Hậu Thạnh
Xã Phú Hữu",Xã Trường Khánh,
Huyện Long Phú,"Thị trấn Đại Ngãi
Xã Long Đức",Xã Đại Ngãi,
Huyện Long Phú,"Xã Tân Thạnh
Xã Tân Hưng
Xã Châu Khánh",Xã Tân Thạnh,
Huyện Long Phú,"Thị trấn Long Phú
Xã Long Phú",Xã Long Phú,
Huyện Mỹ Tú,"Thị trấn Huỳnh Hữu Nghĩa
Xã Mỹ Tú
Xã Mỹ Thuận",Xã Mỹ Tú,
Huyện Mỹ Tú,"Xã Long Hưng
Xã Hưng Phú",Xã Long Hưng,
Huyện Mỹ Tú,"Xã Mỹ Hương
Xã Phú Mỹ
Xã Thuận Hưng",Xã Mỹ Hương,
Huyện Mỹ Tú,Xã Mỹ Phước,Xã Mỹ Phước,
Huyện Mỹ Xuyên,"Phường 10 (thành phố Sóc Trăng)
Thị trấn Mỹ Xuyên
Xã Đại Tâm",Phường Mỹ Xuyên,
Huyện Mỹ Xuyên,"Xã Hòa Tú 1
 Xã Hòa Tú 2",Xã Hòa Tú,
Huyện Mỹ Xuyên,"Xã Thạnh Quới
Xã Gia Hòa 2",Xã Gia Hòa,
Huyện Mỹ Xuyên,"Xã Gia Hòa 1
Xã Thạnh Phú",Xã Nhu Gia,
Huyện Mỹ Xuyên,"Xã Ngọc Tố
Xã Ngọc Đông
Xã Tham Đôn",Xã Ngọc Tố,
Huyện Thạnh Trị,"Thị trấn Phú Lộc
Thị trấn Hưng Lợi
Xã Thạnh Trị",Xã Phú Lộc,
Huyện Thạnh Trị,"Xã Vĩnh Lợi
Xã Châu Hưng
Xã Vĩnh Thành",Xã Vĩnh Lợi,
Huyện Thạnh Trị,"Xã Lâm Tân
Xã Lâm Kiết
Xã Tuân Tức",Xã Lâm Tân,
Huyện Trần Đề,"Xã Thạnh Thới An
Xã Thạnh Thới Thuận",Xã Thạnh Thới An,
Huyện Trần Đề,"Xã Tài Văn
Xã Viên An",Xã Tài Văn,
Huyện Trần Đề,"Xã Liêu Tú
Xã Viên Bình",Xã Liêu Tú,
Huyện Trần Đề,"Thị trấn Lịch Hội Thượng
Xã Lịch Hội Thượng",Xã Lịch Hội Thượng,
Huyện Trần Đề,"Thị trấn Trần Đề
Xã Đại Ân 2
Xã Trung Bình",Xã Trần Đề,
Thành phố Vị Thanh,"Phường I
Phường III
Phường V
Phường VII",Phường Vị Thanh,
Thành phố Vị Thanh,"Phường IV
Xã Vị Tân",Phường Vị Tân,
Thành phố Vị Thanh,"Xã Hỏa Lựu
Xã Hỏa Tiến
Xã Tân Tiến",Xã Hỏa Lựu,
Thành phố Ngã Bảy,"Phường Hiệp Lợi
Xã Đại Thành
Xã Tân Thành",Phường Đại Thành,
Thành phố Ngã Bảy,"Phường Ngã Bảy
Phường Hiệp Thành
Phường Lái Hiếu",Phường Ngã Bảy,
Thị xã Long Mỹ,"Phường Bình Thạnh
Phường Vĩnh Tường
Xã Long Bình",Phường Long Bình,
Thị xã Long Mỹ,"Phường Thuận An
Xã Long Trị
Xã Long Trị A",Phường Long Mỹ,
Thị xã Long Mỹ,"Phường Trà Lồng
Xã Long Phú
Xã Tân Phú",Phường Long Phú 1,
Huyện Châu Thành,"Thị trấn Ngã Sáu
Thị trấn Mái Dầm
Xã Đông Phú",Xã Châu Thành,
Huyện Châu Thành,"Thị trấn Cái Tắc (huyện Châu Thành A)
Xã Đông Phước A
Xã Đông Thạnh",Xã Đông Phước,
Huyện Châu Thành,"Xã Phú Hữu
Xã Đông Phước
Xã Phú Tân",Xã Phú Hữu,
Huyện Châu Thành A,"Thị trấn Rạch Gòi
Xã Thạnh Xuân
Xã Tân Phú Thạnh",Xã Thạnh Xuân,
Huyện Châu Thành A,"Thị trấn Một Ngàn
Thị trấn Bảy Ngàn
Xã Tân Hòa
Xã Nhơn Nghĩa A",Xã Tân Hòa,
Huyện Châu Thành A,"Xã Trường Long Tây
Xã Trường Long A",Xã Trường Long Tây,
Huyện Long Mỹ,"Thị trấn Vĩnh Viễn
Xã Vĩnh Viễn A",Xã Vĩnh Viễn,
Huyện Long Mỹ,"Xã Lương Tâm
Xã Lương Nghĩa",Xã Lương Tâm,
Huyện Long Mỹ,"Xã Xà Phiên
Xã Thuận Hòa
Xã Thuận Hưng",Xã Xà Phiên,
Huyện Phụng Hiệp,"Xã Tân Bình
Xã Bình Thành",Xã Tân Bình,
Huyện Phụng Hiệp,"Thị trấn Kinh Cùng
Xã Hòa An",Xã Hòa An,
Huyện Phụng Hiệp,"Xã Phương Bình
Xã Phương Phú",Xã Phương Bình,
Huyện Phụng Hiệp,"Thị trấn Búng Tàu
Xã Tân Phước Hưng",Xã Tân Phước Hưng,
Huyện Phụng Hiệp,"Thị trấn Cây Dương
Xã Hiệp Hưng",Xã Hiệp Hưng,
Huyện Phụng Hiệp,"Xã Hòa Mỹ
Xã Phụng Hiệp",Xã Phụng Hiệp,
Huyện Phụng Hiệp,"Xã Thạnh Hòa
Xã Long Thạnh
Xã Tân Long",Xã Thạnh Hòa,
Huyện Vị Thủy,"Thị trấn Nàng Mau
Xã Vị Thắng
 Xã Vĩnh Trung",Xã Vị Thủy,
Huyện Vị Thủy,"Xã Vĩnh Thuận Tây
Xã Vĩnh Thuận Đông (huyện Long Mỹ)",Xã Vĩnh Thuận Đông,
Huyện Vị Thủy,"Xã Vị Bình
Xã Vị Đông
Xã Vị Thanh",Xã Vị Thanh 1,
Huyện Vị Thủy,"Xã Vĩnh Tường
Xã Vĩnh Trung",Xã Vĩnh Tường,
