Huyện Nam Giang,"Các xã Zuôih, Chà Vàl",Xã Nam Giang,
Huyện Nam Giang,"Các xã Đắc Pring, Đắc Pre",Xã Đắc Pring,
Huyện Nam Giang,"Các xã La Dêê, Đắc Tôi",Xã La Dêê,
Huyện Nam Giang,"Các xã La Êê, Chơ Chun",Xã La Êê,
Huyện Nam Trà My,"Các xã Trà Mai, Trà Don",Xã Trà Mai,
Huyện Nam Trà My,"Các xã Trà Tập, Trà Cang",Xã Trà Tập,
Huyện Nam Trà My,"Các xã Trà Vân, Trà Vinh",Xã Trà Vân,
Huyện Nam Trà My,"Các xã Trà Linh, Trà Nam",Xã Trà Linh,
Huyện Nam Trà My,"Các xã Trà Leng, Trà Dơn",Xã Trà Leng,
Huyện Núi Thành,,,
Huyện Núi Thành,"Thị trấn Núi Thành
Các xã Tam Hiệp, Tam Giang, Tam Quang, Tam Nghĩa",Xã Núi Thành,
Huyện Núi Thành,"Các xã Tam Mỹ Đông, Tam Mỹ Tây, Tam Trà",Xã Tam Mỹ,
Huyện Núi Thành,"Các xã Tam Hòa, Tam Anh Bắc, Tam Anh Nam",Xã Tam Anh,
Huyện Núi Thành,"Các xã Tam Sơn, Tam Thạnh",Xã Đức Phú,
Huyện Núi Thành,"Các xã Tam Xuân I, Tam Xuân II, Tam Tiến",Xã Tam Xuân,
Huyện Núi Thành,Xã Tam Hải,Xã Tam Hải,
Huyện Phú Ninh,"Các xã Tam An, Tam Thành, Tam Phước, Tam Lộc",Xã Tây Hồ,
Huyện Phú Ninh,"Thị trấn Phú Thịnh
Các xã Tam Đàn, Tam Thái",Xã Chiên Đàn,
Huyện Phú Ninh,"Các xã Tam Dân, Tam Đại, Tam Lãnh",Xã Phú Ninh,
Huyện Phước Sơn,"Thị trấn Khâm Đức
Xã Phước Xuân",Xã Khâm Đức,
Huyện Phước Sơn,"Các xã Phước Năng, Phước Đức, Phước Mỹ",Xã Phước Năng,
Huyện Phước Sơn,"Các xã Phước Chánh, Phước Công",Xã Phước Chánh,
Huyện Phước Sơn,"Các xã Phước Thành, Phước Lộc
Xã Phước Kim",Xã Phước Thành,
Huyện Phước Sơn,"Các xã Phước Hiệp, Phước Hòa",Xã Phước Hiệp,
Huyện Quế Sơn,"Thị trấn Hương An
Các xã Quế Xuân 1, Quế Xuân 2, Quế Phú",Xã Xuân Phú,
Huyện Quế Sơn,"Các xã Quế Mỹ, Quế Hiệp, Quế Châu, Quế Thuận",Xã Quế Sơn Trung,
Huyện Quế Sơn,"Thị trấn Đông Phú
Các xã Quế Minh, Quế An, Quế Long, Quế Phong",Xã Quế Sơn,
Huyện Quế Sơn,"Thị trấn Trung Phước
Xã Quế Lộc",Xã Nông Sơn,
Huyện Quế Sơn,"Các xã Quế Lâm, Phước Ninh, Ninh Phước",Xã Quế Phước,
Huyện Tây Giang,"Các xã A Vương, Bha Lêê",Xã A Vương,
Huyện Tây Giang,"Các xã A Tiêng, A Nông, Dang, Lăng",Xã Tây Giang,
Huyện Tây Giang,"Các xã Tr'Hy, A Xan, Ch'Ơm, Ga Ri",Xã Hùng Sơn,
Huyện Thăng Bình,"Thị trấn Hà Lam
Các xã Bình Nguyên, Bình Phục, Bình Quý",Xã Thăng Bình,
Huyện Thăng Bình,"Các xã Bình Triều, Bình Giang, Bình Đào, Bình Minh, Bình Dương",Xã Thăng An,
Huyện Thăng Bình,"Các xã Bình Nam, Bình Hải, Bình Sa",Xã Thăng Trường,
Huyện Thăng Bình,"Các xã Bình An, Bình Trung, Bình Tú",Xã Thăng Điền,
Huyện Thăng Bình,"Các xã Bình Phú, Bình Quế",Xã Thăng Phú,
Huyện Thăng Bình,"Các xã Bình Lãnh, Bình Trị, Bình Định",Xã Đồng Dương,
Huyện Tiên Phước,"Thị trấn Tiên Kỳ
Các xã Tiên Mỹ, Tiên Thọ, Tiên Phong",Xã Tiên Phước,
Huyện Tiên Phước,"Các xã Tiên Hà, Tiên Châu, Tiên Sơn",Xã Sơn Cẩm Hà,
Huyện Tiên Phước,"Các xã Tiên An, Tiên Cảnh, Tiên Lộc, Tiên Lập",Xã Thạnh Bình,
Huyện Tiên Phước,"Các xã Tiên Ngọc, Tiên Lãnh, Tiên Hiệp",Xã Lãnh Ngọc,
