Huyện Cai Lậy,"Xã Long Tiên
Xã Long Trung
Xã Mỹ Long",Xã Long Tiên,
Huyện Cai Lậy,"Xã Ngũ Hiệp
Xã Tam Bình",Xã Ngũ Hiệp,
Huyện Cai Lậy,"Xã Hội Xuân
Xã Tân Phong
Xã Hiệp Đức",Xã Hiệp Đức,
Huyện Cai Lậy,"Xã Mỹ Thành Nam
Xã Mỹ Thành Bắc
Xã Phú Nhuận",Xã Mỹ Thành,
Huyện Cai Lậy,"Xã Phú Cường
Xã Thạnh Lộc",Xã Thạnh Phú,
Huyện Châu Thành,"Thị trấn Tân Hiệp
Xã Thân Cửu Nghĩa
Xã Long An",Xã Châu Thành,
Huyện Châu Thành,"Xã Tân Hương
Xã Tân Lý Đông
Xã Tân Hội Đông",Xã Tân Hương,
Huyện Châu Thành,"Xã Long Hưng
Xã Tam Hiệp
Xã Thạnh Phú",Xã Long Hưng,
Huyện Châu Thành,"Xã Long Định
Xã Nhị Bình
Xã Đông Hòa",Xã Long Định,
Huyện Châu Thành,"Xã Vĩnh Kim
Xã Bàn Long
Xã Phú Phong",Xã Vĩnh Kim,
Huyện Châu Thành,"Xã Kim Sơn
Xã Song Thuận
Xã Bình Đức",Xã Kim Sơn,
Huyện Châu Thành,"Xã Bình Trưng
Xã Điềm Hy",Xã Bình Trưng,
Huyện Chợ Gạo,"Thị trấn Chợ Gạo
Xã Song Bình
Xã Long Bình Điền",Xã Chợ Gạo,
Huyện Chợ Gạo,"Xã Trung Hòa
Xã Hòa Tịnh
Xã Mỹ Tịnh An
Xã Tân Bình Thạnh",Xã Mỹ Tịnh An,
Huyện Chợ Gạo,"Xã Phú Kiết
Xã Lương Hòa Lạc
Xã Thanh Bình",Xã Lương Hòa Lạc,
Huyện Chợ Gạo,"Xã Đăng Hưng Phước
Xã Tân Thuận Bình
Xã Quơn Long",Xã Tân Thuận Bình,
Huyện Chợ Gạo,"Xã An Thạnh Thủy
Xã Bình Phan
Xã Bình Phục Nhứt",Xã An Thạnh Thủy,
Huyện Chợ Gạo,"Xã Bình Ninh
Xã Xuân Đông
Xã Hòa Định",Xã Bình Ninh,
Huyện Gò Công Đông,"Thị trấn Tân Hòa
Xã Phước Trung
Xã Bình Nghị",Xã Tân Hòa,
Huyện Gò Công Đông,"Thị trấn Vàm Láng
Xã Gia Thuận
Xã Kiểng Phước",Xã Gia Thuận,
Huyện Gò Công Đông,"Xã Tăng Hòa
Xã Tân Thành",Xã Gò Công Đông,
Huyện Gò Công Đông,"Xã Tân Điền
Xã Bình Ân",Xã Tân Điền,
Huyện Gò Công Đông,"Xã Tân Đông
Xã Tân Tây
Xã Tân Phước",Xã Tân Đông,
Huyện Gò Công Tây,"Thị trấn Vĩnh Bình
Xã Thạnh Nhựt
Xã Thạnh Trị",Xã Vĩnh Bình,
Huyện Gò Công Tây,"Xã Bình Nhì
Xã Đồng Thạnh
Xã Đồng Sơn",Xã Đồng Sơn,
Huyện Gò Công Tây,"Xã Bình Phú
Xã Thành Công
Xã Yên Luông",Xã Phú Thành,
Huyện Gò Công Tây,"Xã Long Bình
Xã Bình Tân",Xã Long Bình,
Huyện Gò Công Tây,"Xã Vĩnh Hựu
Xã Long Vĩnh",Xã Vĩnh Hựu,
Huyện Tân Phú Đông,"Xã Phú Thạnh
Xã Phú Đông
Xã Phú Tân",Xã Tân Phú Đông,
Huyện Tân Phú Đông,"Xã Tân Thới
Xã Tân Thạnh
Xã Tân Phú",Xã Tân Thới,
Huyện Tân Phước,"Thị trấn Mỹ Phước
Xã Thạnh Mỹ
Xã Tân Hòa Đông",Xã Tân Phước 1,
Huyện Tân Phước,"Xã Thạnh Tân
Xã Thạnh Hòa
Xã Tân Hòa Tây",Xã Tân Phước 2,
Huyện Tân Phước,"Xã Phước Lập
Xã Tân Lập 1
Xã Tân Lập 2",Xã Tân Phước 3,
Huyện Tân Phước,"Xã Hưng Thạnh
Xã Phú Mỹ
Xã Tân Hòa Thành",Xã Hưng Thạnh,
