Huyện Nguyên Bình,"Thị trấn Nguyên Bình
Xã Thể Dục
Xã Vũ Minh",Xã Nguyên Bình,
Huyện Nguyên Bình,"Thị trấn Tĩnh Túc
Xã Triệu Nguyên
Xã Vũ Nông",Xã Tĩnh Túc,
Huyện Nguyên Bình,"Xã Ca Thành
Xã Yên Lạc",Xã Ca Thành,
Huyện Nguyên Bình,"Xã Phan Thanh
Xã Mai Long",Xã Phan Thanh,
Huyện Nguyên Bình,"Xã Thành Công
Xã Quang Thành",Xã Thành Công,
Huyện Nguyên Bình,"Xã Hưng Đạo
Xã Tam Kim
Xã Hoa Thám",Xã Tam Kim,
Huyện Nguyên Bình,"Xã Minh Tâm
Xã Trương Lương (huyện Hòa An)",Xã Minh Tâm,
Huyện Quảng Hòa,"Thị trấn Quảng Uyên
Xã Phi Hải
Xã Chí Thảo
Xã Phúc Sen",Xã Quảng Uyên,
Huyện Quảng Hòa,"Thị trấn Hòa Thuận
Thị trấn Tà Lùng
Xã Mỹ Hưng
Xã Đại Sơn",Xã Phục Hòa,
Huyện Quảng Hòa,"Xã Bế Văn Đàn
Xã Cách Linh
Xã Hồng Quang",Xã Bế Văn Đàn,
Huyện Quảng Hòa,"Xã Quảng Hưng
Xã Độc Lập
Xã Cai Bộ",Xã Độc Lập,
Huyện Quảng Hòa,"Xã Ngọc Động
Xã Tự Do
Xã Hạnh Phúc",Xã Hạnh Phúc,
Huyện Thạch An,"Thị trấn Đông Khê
Xã Đức Xuân
Xã Trọng Con",Xã Đông Khê,
Huyện Thạch An,"Xã Lê Lai
Xã Vân Trình
Xã Tiên Thành (huyện Quảng Hòa)",Xã Thạch An,
Huyện Thạch An,"Xã Minh Khai
Xã Quang Trọng",Xã Minh Khai,
Huyện Thạch An,"Xã Canh Tân
Xã Đức Thông",Xã Canh Tân,
Huyện Thạch An,"Xã Kim Đồng
Xã Thái Cường
Xã Hồng Nam (huyện Hòa An)",Xã Kim Đồng,
Huyện Thạch An,"Xã Đức Long
Xã Thụy Hùng
Xã Lê Lợi",Xã Đức Long,
Huyện Trùng Khánh,"Thị trấn Trùng Khánh
Xã Lăng Hiếu
Xã Đức Hồng
Xã Khâm Thành",Xã Trùng Khánh,
Huyện Trùng Khánh,"Thị trấn Trà Lĩnh
Xã Cao Chương
Xã Quốc Toản (huyện Quảng Hòa)",Xã Trà Lĩnh,
Huyện Trùng Khánh,"Xã Quang Hán
Xã Quang Vinh",Xã Quang Hán,
Huyện Trùng Khánh,"Xã Quang Trung
Xã Xuân Nội
Xã Tri Phương",Xã Quang Trung,
Huyện Trùng Khánh,"Xã Đoài Dương
Xã Cao Thăng
Xã Trung Phúc",Xã Đoài Dương,
Huyện Trùng Khánh,"Xã Đàm Thủy
Xã Chí Viễn
Xã Phong Châu",Xã Đàm Thủy,
Huyện Trùng Khánh,"Xã Đình Phong
Xã Ngọc Khê
Xã Ngọc Côn
Xã Phong Nặm",Xã Đình Phong,
