,23,01,Thành phố Hà Nội,101,10111,Quận Thanh Xuân,23,10111023,Phường Khương Đình,,
,24,01,Thành phố Hà Nội,101,10111,Quận Thanh Xuân,24,10111024,Phường Phương Liệt,,
,25,01,Thành phố Hà Nội,101,10113,Quận Cầu Giấy,25,10113025,Phường Cầu Giấy,,
,26,01,Thành phố Hà Nội,101,10113,Quận Cầu Giấy,26,10113026,Phường Nghĩa Đô,,
,27,01,Thành phố Hà Nội,101,10113,Quận Cầu Giấy,27,10113027,Phường Yên Hoà,,
,28,01,Thành phố Hà Nội,101,10103,Quận Tây Hồ,28,10103028,Phường Tây Hồ,,
,29,01,Thành phố Hà Nội,101,10157,Quận Bắc Từ Liêm,29,10157029,Phường Phú Thượng,,
,30,01,Thành phố Hà Nội,101,10157,Quận Bắc Từ Liêm,30,10157030,Phường Tây Tựu,,
,31,01,Thành phố Hà Nội,101,10157,Quận Bắc Từ Liêm,31,10157031,Phường Phú Diễn,,
,32,01,Thành phố Hà Nội,101,10157,Quận Bắc Từ Liêm,32,10157032,Phường Xuân Đỉnh,,
,33,01,Thành phố Hà Nội,101,10157,Quận Bắc Từ Liêm,33,10157033,Phường Đông Ngạc,,
,34,01,Thành phố Hà Nội,101,10157,Quận Bắc Từ Liêm,34,10157034,Phường Thượng Cát,,
,35,01,Thành phố Hà Nội,101,10155,Quận Nam Từ Liêm,35,10155035,Phường Từ Liêm,,
,36,01,Thành phố Hà Nội,101,10155,Quận Nam Từ Liêm,36,10155036,Phường Xuân Phương,,
,37,01,Thành phố Hà Nội,101,10155,Quận Nam Từ Liêm,37,10155037,Phường Tây Mỗ,,
,38,01,Thành phố Hà Nội,101,10155,Quận Nam Từ Liêm,38,10155038,Phường Đại Mỗ,,
,39,01,Thành phố Hà Nội,101,10106,Quận Long Biên,39,10106039,Phường Long Biên,,
,40,01,Thành phố Hà Nội,101,10106,Quận Long Biên,40,10106040,Phường Bồ Đề,,
,41,01,Thành phố Hà Nội,101,10106,Quận Long Biên,41,10106041,Phường Việt Hưng,,
,42,01,Thành phố Hà Nội,101,10106,Quận Long Biên,42,10106042,Phường Phúc Lợi,,
,43,01,Thành phố Hà Nội,101,10127,Quận Hà Đông,43,10127043,Phường Hà Đông,,
,44,01,Thành phố Hà Nội,101,10127,Quận Hà Đông,44,10127044,Phường Dương Nội,,
,45,01,Thành phố Hà Nội,101,10127,Quận Hà Đông,45,10127045,Phường Yên Nghĩa,,
,46,01,Thành phố Hà Nội,101,10127,Quận Hà Đông,46,10127046,Phường Phú Lương,,
,47,01,Thành phố Hà Nội,101,10127,Quận Hà Đông,47,10127047,Phường Kiến Hưng,,
,48,01,Thành phố Hà Nội,101,10123,Huyện Thanh Trì,48,10123048,Xã Thanh Trì,,
,49,01,Thành phố Hà Nội,101,10123,Huyện Thanh Trì,49,10123049,Xã Đại Thanh,,
,50,01,Thành phố Hà Nội,101,10123,Huyện Thanh Trì,50,10123050,Xã Nam Phù,,
,51,01,Thành phố Hà Nội,101,10123,Huyện Thanh Trì,51,10123051,Xã Ngọc Hồi,,
,52,01,Thành phố Hà Nội,101,10123,Huyện Thanh Trì,52,10123052,Phường Thanh Liệt,,
,53,01,Thành phố Hà Nội,101,10143,Huyện Thường Tín,53,10143053,Xã Thượng Phúc,,
,54,01,Thành phố Hà Nội,101,10143,Huyện Thường Tín,54,10143054,Xã Thường Tín,,
,55,01,Thành phố Hà Nội,101,10143,Huyện Thường Tín,55,10143055,Xã Chương Dương,,
,56,01,Thành phố Hà Nội,101,10143,Huyện Thường Tín,56,10143056,Xã Hồng Vân,,
,57,01,Thành phố Hà Nội,101,10149,Huyện Phú Xuyên,57,10149057,Xã Phú Xuyên,,
,58,01,Thành phố Hà Nội,101,10149,Huyện Phú Xuyên,58,10149058,Xã Phượng Dực,,
,59,01,Thành phố Hà Nội,101,10149,Huyện Phú Xuyên,59,10149059,Xã Chuyên Mỹ,,
,60,01,Thành phố Hà Nội,101,10149,Huyện Phú Xuyên,60,10149060,Xã Đại Xuyên,,
,61,01,Thành phố Hà Nội,101,10141,Huyện Thanh Oai,61,10141061,Xã Thanh Oai,,
,62,01,Thành phố Hà Nội,101,10141,Huyện Thanh Oai,62,10141062,Xã Bình Minh,,
,63,01,Thành phố Hà Nội,101,10141,Huyện Thanh Oai,63,10141063,Xã Tam Hưng,,
,64,01,Thành phố Hà Nội,101,10141,Huyện Thanh Oai,64,10141064,Xã Dân Hoà,,
,65,01,Thành phố Hà Nội,101,10147,Huyện Ứng Hoà,65,10147065,Xã Vân Đình,,
,66,01,Thành phố Hà Nội,101,10147,Huyện Ứng Hoà,66,10147066,Xã Ứng Thiên,,
,67,01,Thành phố Hà Nội,101,10147,Huyện Ứng Hoà,67,10147067,Xã Hoà Xá,,
,68,01,Thành phố Hà Nội,101,10147,Huyện Ứng Hoà,68,10147068,Xã Ứng Hoà,,
,69,01,Thành phố Hà Nội,101,10145,Huyện Mỹ Đức,69,10145069,Xã Mỹ Đức,,
,70,01,Thành phố Hà Nội,101,10145,Huyện Mỹ Đức,70,10145070,Xã Hồng Sơn,,
,71,01,Thành phố Hà Nội,101,10145,Huyện Mỹ Đức,71,10145071,Xã Phúc Sơn,,
,72,01,Thành phố Hà Nội,101,10145,Huyện Mỹ Đức,72,10145072,Xã Hương Sơn,,
,73,01,Thành phố Hà Nội,101,10153,Huyện Chương Mỹ,73,10153073,Phường Chương Mỹ,,
,74,01,Thành phố Hà Nội,101,10153,Huyện Chương Mỹ,74,10153074,Xã Phú Nghĩa,,
,75,01,Thành phố Hà Nội,101,10153,Huyện Chương Mỹ,75,10153075,Xã Xuân Mai,,
,76,01,Thành phố Hà Nội,101,10153,Huyện Chương Mỹ,76,10153076,Xã Trần Phú,,
,77,01,Thành phố Hà Nội,101,10153,Huyện Chương Mỹ,77,10153077,Xã Hoà Phú,,
,78,01,Thành phố Hà Nội,101,10153,Huyện Chương Mỹ,78,10153078,Xã Quảng Bị,,
,79,01,Thành phố Hà Nội,101,10151,Huyện Ba Vì,79,10151079,Xã Minh Châu,,
,80,01,Thành phố Hà Nội,101,10151,Huyện Ba Vì,80,10151080,Xã Quảng Oai,,
,81,01,Thành phố Hà Nội,101,10151,Huyện Ba Vì,81,10151081,Xã Vật Lại,,
,82,01,Thành phố Hà Nội,101,10151,Huyện Ba Vì,82,10151082,Xã Cổ Đô,,
,83,01,Thành phố Hà Nội,101,10151,Huyện Ba Vì,83,10151083,Xã Bất Bạt,,
,84,01,Thành phố Hà Nội,101,10151,Huyện Ba Vì,84,10151084,Xã Suối Hai,,
,85,01,Thành phố Hà Nội,101,10151,Huyện Ba Vì,85,10151085,Xã Ba Vì,,
,86,01,Thành phố Hà Nội,101,10151,Huyện Ba Vì,86,10151086,Xã Yên Bài,,
,87,01,Thành phố Hà Nội,101,10129,Thị xã Sơn Tây,87,10129087,Phường Sơn Tây,,
,88,01,Thành phố Hà Nội,101,10129,Thị xã Sơn Tây,88,10129088,Phường Tùng Thiện,,
,89,01,Thành phố Hà Nội,101,10129,Thị xã Sơn Tây,89,10129089,Xã Đoài Phương,,
,90,01,Thành phố Hà Nội,101,10131,Huyện Phúc Thọ,90,10131090,Xã Phúc Thọ,,
,91,01,Thành phố Hà Nội,101,10131,Huyện Phúc Thọ,91,10131091,Xã Phúc Lộc,,
,92,01,Thành phố Hà Nội,101,10131,Huyện Phúc Thọ,92,10131092,Xã Hát Môn,,
,93,01,Thành phố Hà Nội,101,10135,Huyện Thạch Thất,93,10135093,Xã Thạch Thất,,
,94,01,Thành phố Hà Nội,101,10135,Huyện Thạch Thất,94,10135094,Xã Hạ Bằng,,
,95,01,Thành phố Hà Nội,101,10135,Huyện Thạch Thất,95,10135095,Xã Tây Phương,,
,96,01,Thành phố Hà Nội,101,10135,Huyện Thạch Thất,96,10135096,Xã Hoà Lạc,,
,97,01,Thành phố Hà Nội,101,10135,Huyện Thạch Thất,97,10135097,Xã Yên Xuân,,
,98,01,Thành phố Hà Nội,101,10139,Huyện Quốc Oai,98,10139098,Xã Quốc Oai,,
,99,01,Thành phố Hà Nội,101,10139,Huyện Quốc Oai,99,10139099,Xã Hưng Đạo,,
,100,01,Thành phố Hà Nội,101,10139,Huyện Quốc Oai,100,10139100,Xã Kiều Phú,,
,101,01,Thành phố Hà Nội,101,10139,Huyện Quốc Oai,101,10139101,Xã Phú Cát,,
,102,01,Thành phố Hà Nội,101,10137,Huyện Hoài Đức,102,10137102,Xã Hoài Đức,,
,103,01,Thành phố Hà Nội,101,10137,Huyện Hoài Đức,103,10137103,Xã Dương Hoà,,
,104,01,Thành phố Hà Nội,101,10137,Huyện Hoài Đức,104,10137104,Xã Sơn Đồng,,
,105,01,Thành phố Hà Nội,101,10137,Huyện Hoài Đức,105,10137105,Xã An Khánh,,
,106,01,Thành phố Hà Nội,101,10133,Huyện Đan Phượng,106,10133106,Xã Đan Phượng,,
,107,01,Thành phố Hà Nội,101,10133,Huyện Đan Phượng,107,10133107,Xã Ô Diên,,
,108,01,Thành phố Hà Nội,101,10133,Huyện Đan Phượng,108,10133108,Xã Liên Minh,,
,109,01,Thành phố Hà Nội,101,10119,Huyện Gia Lâm,109,10119109,Xã Gia Lâm,,
,110,01,Thành phố Hà Nội,101,10119,Huyện Gia Lâm,110,10119110,Xã Thuận An,,
,111,01,Thành phố Hà Nội,101,10119,Huyện Gia Lâm,111,10119111,Xã Bát Tràng,,
,112,01,Thành phố Hà Nội,101,10119,Huyện Gia Lâm,112,10119112,Xã Phù Đổng,,
,113,01,Thành phố Hà Nội,101,10117,Huyện Đông Anh,113,10117113,Xã Thư Lâm,,
,114,01,Thành phố Hà Nội,101,10117,Huyện Đông Anh,114,10117114,Xã Đông Anh,,
,115,01,Thành phố Hà Nội,101,10117,Huyện Đông Anh,115,10117115,Xã Phúc Thịnh,,
,116,01,Thành phố Hà Nội,101,10117,Huyện Đông Anh,116,10117116,Xã Thiên Lộc,,
,117,01,Thành phố Hà Nội,101,10117,Huyện Đông Anh,117,10117117,Xã Vĩnh Thanh,,
,118,01,Thành phố Hà Nội,101,10125,Huyện Mê Linh,118,10125118,Xã Mê Linh,,
,119,01,Thành phố Hà Nội,101,10125,Huyện Mê Linh,119,10125119,Xã Yên Lãng,,
,120,01,Thành phố Hà Nội,101,10125,Huyện Mê Linh,120,10125120,Xã Tiến Thắng,,
,121,01,Thành phố Hà Nội,101,10125,Huyện Mê Linh,121,10125121,Xã Quang Minh,,
,122,01,Thành phố Hà Nội,101,10115,Huyện Sóc Sơn,122,10115122,Xã Sóc Sơn,,
,123,01,Thành phố Hà Nội,101,10115,Huyện Sóc Sơn,123,10115123,Xã Đa Phúc,,
,124,01,Thành phố Hà Nội,101,10115,Huyện Sóc Sơn,124,10115124,Xã Nội Bài,,
,125,01,Thành phố Hà Nội,101,10115,Huyện Sóc Sơn,125,10115125,Xã Trung Giã,,
,126,01,Thành phố Hà Nội,101,10115,Huyện Sóc Sơn,126,10115126,Xã Kim Anh,,
,127,02,Tỉnh Bắc Ninh,223,22113,Huyện Sơn Động,1,22113001,Xã Đại Sơn,,
,128,02,Tỉnh Bắc Ninh,223,22113,Huyện Sơn Động,2,22113002,Xã Sơn Động,,
,129,02,Tỉnh Bắc Ninh,223,22113,Huyện Sơn Động,3,22113003,Xã Tây Yên Tử,,
,130,02,Tỉnh Bắc Ninh,223,22113,Huyện Sơn Động,4,22113004,Xã Dương Hưu,,
,131,02,Tỉnh Bắc Ninh,223,22113,Huyện Sơn Động,5,22113005,Xã Yên Định,,
,132,02,Tỉnh Bắc Ninh,223,22113,Huyện Sơn Động,6,22113006,Xã An Lạc,,
,133,02,Tỉnh Bắc Ninh,223,22113,Huyện Sơn Động,7,22113007,Xã Vân Sơn,,
,134,02,Tỉnh Bắc Ninh,223,22107,Huyện Lục Ngạn,8,22107008,Xã Biển Động,,
,135,02,Tỉnh Bắc Ninh,223,22107,Huyện Lục Ngạn,9,22107009,Xã Lục Ngạn,,
,136,02,Tỉnh Bắc Ninh,223,22107,Huyện Lục Ngạn,10,22107010,Xã Đèo Gia,,
,137,02,Tỉnh Bắc Ninh,223,22107,Huyện Lục Ngạn,11,22107011,Xã Sơn Hải,,
,138,02,Tỉnh Bắc Ninh,223,22107,Huyện Lục Ngạn,12,22107012,Xã Tân Sơn,,
,139,02,Tỉnh Bắc Ninh,223,22107,Huyện Lục Ngạn,13,22107013,Xã Biên Sơn,,
,140,02,Tỉnh Bắc Ninh,223,22107,Huyện Lục Ngạn,14,22107014,Xã Sa Lý,,
,141,02,Tỉnh Bắc Ninh,223,22107,Huyện Lục Ngạn,15,22107015,Xã Nam Dương,,
,142,02,Tỉnh Bắc Ninh,223,22121,Thị xã Chũ,16,22121016,Xã Kiên Lao,,
,143,02,Tỉnh Bắc Ninh,223,22121,Thị xã Chũ,17,22121017,Phường Chũ,,
,144,02,Tỉnh Bắc Ninh,223,22121,Thị xã Chũ,18,22121018,Phường Phượng Sơn,,
,145,02,Tỉnh Bắc Ninh,223,22115,Huyện Lục Nam,19,22115019,Xã Lục Sơn,,
,146,02,Tỉnh Bắc Ninh,223,22115,Huyện Lục Nam,20,22115020,Xã Trường Sơn,,
,147,02,Tỉnh Bắc Ninh,223,22115,Huyện Lục Nam,21,22115021,Xã Cẩm Lý,,
,148,02,Tỉnh Bắc Ninh,223,22115,Huyện Lục Nam,22,22115022,Xã Đông Phú,,
,149,02,Tỉnh Bắc Ninh,223,22115,Huyện Lục Nam,23,22115023,Xã Nghĩa Phương,,
,150,02,Tỉnh Bắc Ninh,223,22115,Huyện Lục Nam,24,22115024,Xã Lục Nam,,
,151,02,Tỉnh Bắc Ninh,223,22115,Huyện Lục Nam,25,22115025,Xã Bắc Lũng,,
,152,02,Tỉnh Bắc Ninh,223,22115,Huyện Lục Nam,26,22115026,Xã Bảo Đài,,
,153,02,Tỉnh Bắc Ninh,223,22111,Huyện Lạng Giang,27,22111027,Xã Lạng Giang,,
,154,02,Tỉnh Bắc Ninh,223,22111,Huyện Lạng Giang,28,22111028,Xã Mỹ Thái,,
,155,02,Tỉnh Bắc Ninh,223,22111,Huyện Lạng Giang,29,22111029,Xã Kép,,
,156,02,Tỉnh Bắc Ninh,223,22111,Huyện Lạng Giang,30,22111030,Xã Tân Dĩnh,,
,157,02,Tỉnh Bắc Ninh,223,22111,Huyện Lạng Giang,31,22111031,Xã Tiên Lục,,
,158,02,Tỉnh Bắc Ninh,223,22103,Huyện Yên Thế,32,22103032,Xã Yên Thế,,
,159,02,Tỉnh Bắc Ninh,223,22103,Huyện Yên Thế,33,22103033,Xã Bố Hạ,,
,160,02,Tỉnh Bắc Ninh,223,22103,Huyện Yên Thế,34,22103034,Xã Đồng Kỳ,,
,161,02,Tỉnh Bắc Ninh,223,22103,Huyện Yên Thế,35,22103035,Xã Xuân Lương,,
,162,02,Tỉnh Bắc Ninh,223,22103,Huyện Yên Thế,36,22103036,Xã Tam Tiến,,
,163,02,Tỉnh Bắc Ninh,223,22105,Huyện Tân Yên,37,22105037,Xã Tân Yên,,
,164,02,Tỉnh Bắc Ninh,223,22105,Huyện Tân Yên,38,22105038,Xã Ngọc Thiện,,
,165,02,Tỉnh Bắc Ninh,223,22105,Huyện Tân Yên,39,22105039,Xã Nhã Nam,,
,166,02,Tỉnh Bắc Ninh,223,22105,Huyện Tân Yên,40,22105040,Xã Phúc Hoà,,
,167,02,Tỉnh Bắc Ninh,223,22105,Huyện Tân Yên,41,22105041,Xã Quang Trung,,
,168,02,Tỉnh Bắc Ninh,223,22109,Huyện Hiệp Hoà,42,22109042,Xã Hợp Thịnh,,
,169,02,Tỉnh Bắc Ninh,223,22109,Huyện Hiệp Hoà,43,22109043,Xã Hiệp Hoà,,
,170,02,Tỉnh Bắc Ninh,223,22109,Huyện Hiệp Hoà,44,22109044,Xã Hoàng Vân,,
,171,02,Tỉnh Bắc Ninh,223,22109,Huyện Hiệp Hoà,45,22109045,Xã Xuân Cẩm,,
,172,02,Tỉnh Bắc Ninh,223,22117,Thị xã Việt Yên,46,22117046,Phường Tự Lạn,,
,173,02,Tỉnh Bắc Ninh,223,22117,Thị xã Việt Yên,47,22117047,Phường Việt Yên,,
,174,02,Tỉnh Bắc Ninh,223,22117,Thị xã Việt Yên,48,22117048,Phường Nếnh,,
,175,02,Tỉnh Bắc Ninh,223,22117,Thị xã Việt Yên,49,22117049,Phường Vân Hà,,
,176,02,Tỉnh Bắc Ninh,223,22101,Thành phố Bắc Giang,50,22101050,Xã Đồng Việt,,
,177,02,Tỉnh Bắc Ninh,223,22101,Thành phố Bắc Giang,51,22101051,Phường Bắc Giang,,
,178,02,Tỉnh Bắc Ninh,223,22101,Thành phố Bắc Giang,52,22101052,Phường Đa Mai,,
,179,02,Tỉnh Bắc Ninh,223,22101,Thành phố Bắc Giang,53,22101053,Phường Tiền Phong,,
,180,02,Tỉnh Bắc Ninh,223,22101,Thành phố Bắc Giang,54,22101054,Phường Tân An,,
,181,02,Tỉnh Bắc Ninh,223,22101,Thành phố Bắc Giang,55,22101055,Phường Yên Dũng,,
,182,02,Tỉnh Bắc Ninh,223,22101,Thành phố Bắc Giang,56,22101056,Phường Tân Tiến,,
,183,02,Tỉnh Bắc Ninh,223,22101,Thành phố Bắc Giang,57,22101057,Phường Cảnh Thụy,,
,184,02,Tỉnh Bắc Ninh,223,22301,Thành phố Bắc Ninh,58,22301058,Phường Kinh Bắc,,
,185,02,Tỉnh Bắc Ninh,223,22301,Thành phố Bắc Ninh,59,22301059,Phường Võ Cường,,
,186,02,Tỉnh Bắc Ninh,223,22301,Thành phố Bắc Ninh,60,22301060,Phường Vũ Ninh,,
,187,02,Tỉnh Bắc Ninh,223,22301,Thành phố Bắc Ninh,61,22301061,Phường Hạp Lĩnh,,
,188,02,Tỉnh Bắc Ninh,223,22301,Thành phố Bắc Ninh,62,22301062,Phường Nam Sơn,,
,189,02,Tỉnh Bắc Ninh,223,22313,Thị xã Từ Sơn,63,22313063,Phường Từ Sơn,,
,190,02,Tỉnh Bắc Ninh,223,22313,Thị xã Từ Sơn,64,22313064,Phường Tam Sơn,,
,191,02,Tỉnh Bắc Ninh,223,22313,Thị xã Từ Sơn,65,22313065,Phường Đồng Nguyên,,
,192,02,Tỉnh Bắc Ninh,223,22313,Thị xã Từ Sơn,66,22313066,Phường Phù Khê,,
,193,02,Tỉnh Bắc Ninh,223,22309,Thị xã Thuận Thành,67,22309067,Phường Thuận Thành,,
,194,02,Tỉnh Bắc Ninh,223,22309,Thị xã Thuận Thành,68,22309068,Phường Mão Điền,,
,195,02,Tỉnh Bắc Ninh,223,22309,Thị xã Thuận Thành,69,22309069,Phường Trạm Lộ,,
,196,02,Tỉnh Bắc Ninh,223,22309,Thị xã Thuận Thành,70,22309070,Phường Trí Quả,,
,197,02,Tỉnh Bắc Ninh,223,22309,Thị xã Thuận Thành,71,22309071,Phường Song Liễu,,
,198,02,Tỉnh Bắc Ninh,223,22309,Thị xã Thuận Thành,72,22309072,Phường Ninh Xá,,
,199,02,Tỉnh Bắc Ninh,223,22305,Thị xã Quế Võ,73,22305073,Phường Quế Võ,,
,200,02,Tỉnh Bắc Ninh,223,22305,Thị xã Quế Võ,74,22305074,Phường Phương Liễu,,
,201,02,Tỉnh Bắc Ninh,223,22305,Thị xã Quế Võ,75,22305075,Phường Nhân Hoà,,
,202,02,Tỉnh Bắc Ninh,223,22305,Thị xã Quế Võ,76,22305076,Phường Đào Viên,,
,203,02,Tỉnh Bắc Ninh,223,22305,Thị xã Quế Võ,77,22305077,Phường Bồng Lai,,
,204,02,Tỉnh Bắc Ninh,223,22305,Thị xã Quế Võ,78,22305078,Xã Chi Lăng,,
,205,02,Tỉnh Bắc Ninh,223,22305,Thị xã Quế Võ,79,22305079,Xã Phù Lãng,,
,206,02,Tỉnh Bắc Ninh,223,22303,Huyện Yên Phong,80,22303080,Xã Yên Phong,,
,207,02,Tỉnh Bắc Ninh,223,22303,Huyện Yên Phong,81,22303081,Xã Văn Môn,,
,208,02,Tỉnh Bắc Ninh,223,22303,Huyện Yên Phong,82,22303082,Xã Tam Giang,,
,209,02,Tỉnh Bắc Ninh,223,22303,Huyện Yên Phong,83,22303083,Xã Yên Trung,,
,210,02,Tỉnh Bắc Ninh,223,22303,Huyện Yên Phong,84,22303084,Xã Tam Đa,,
,211,02,Tỉnh Bắc Ninh,223,22307,Huyện Tiên Du,85,22307085,Xã Tiên Du,,
,212,02,Tỉnh Bắc Ninh,223,22307,Huyện Tiên Du,86,22307086,Xã Liên Bão,,
,213,02,Tỉnh Bắc Ninh,223,22307,Huyện Tiên Du,87,22307087,Xã Tân Chi,,
,214,02,Tỉnh Bắc Ninh,223,22307,Huyện Tiên Du,88,22307088,Xã Đại Đồng,,
,215,02,Tỉnh Bắc Ninh,223,22307,Huyện Tiên Du,89,22307089,Xã Phật Tích,,
,216,02,Tỉnh Bắc Ninh,223,22315,Huyện Gia Bình,90,22315090,Xã Gia Bình,,Lệch mã phường xã mới và Quận huyện cũ
,217,02,Tỉnh Bắc Ninh,223,22315,Huyện Gia Bình,91,22315091,Xã Nhân Thắng,,Lệch mã phường xã mới và Quận huyện cũ
,218,02,Tỉnh Bắc Ninh,223,22315,Huyện Gia Bình,92,22315092,Xã Đại Lai,,Lệch mã phường xã mới và Quận huyện cũ
,219,02,Tỉnh Bắc Ninh,223,22315,Huyện Gia Bình,93,22315093,Xã Cao Đức,,Lệch mã phường xã mới và Quận huyện cũ
,220,02,Tỉnh Bắc Ninh,223,22315,Huyện Gia Bình,94,22315094,Xã Đông Cứu,,Lệch mã phường xã mới và Quận huyện cũ
,221,02,Tỉnh Bắc Ninh,223,22311,Huyện Lương Tài,95,22311095,Xã Lương Tài,,
,222,02,Tỉnh Bắc Ninh,223,22311,Huyện Lương Tài,96,22311096,Xã Lâm Thao,,
,223,02,Tỉnh Bắc Ninh,223,22311,Huyện Lương Tài,97,22311097,Xã Trung Chính,,
,224,02,Tỉnh Bắc Ninh,223,22311,Huyện Lương Tài,98,22311098,Xã Trung Kênh,,
,225,02,Tỉnh Bắc Ninh,223,22113,Huyện Sơn Động,99,22113099,Xã Tuấn Đạo,,Sửa mã tỉnh (TMS)
,226,03,Tỉnh Quảng Ninh,225,22521,Thành phố Đông Triều,1,22521001,Phường An Sinh,,
,227,03,Tỉnh Quảng Ninh,225,22521,Thành phố Đông Triều,2,22521002,Phường Đông Triều,,
,228,03,Tỉnh Quảng Ninh,225,22521,Thành phố Đông Triều,3,22521003,Phường Bình Khê,,
,229,03,Tỉnh Quảng Ninh,225,22521,Thành phố Đông Triều,4,22521004,Phường Mạo Khê,,
,230,03,Tỉnh Quảng Ninh,225,22521,Thành phố Đông Triều,5,22521005,Phường Hoàng Quế,,
,231,03,Tỉnh Quảng Ninh,225,22505,Thành phố Uông Bí,6,22505006,Phường Yên Tử,,
,232,03,Tỉnh Quảng Ninh,225,22505,Thành phố Uông Bí,7,22505007,Phường Vàng Danh,,
,233,03,Tỉnh Quảng Ninh,225,22505,Thành phố Uông Bí,8,22505008,Phường Uông Bí,,
,234,03,Tỉnh Quảng Ninh,225,22525,Thị xã Quảng Yên,9,22525009,Phường Đông Mai,,
,235,03,Tỉnh Quảng Ninh,225,22525,Thị xã Quảng Yên,10,22525010,Phường Hiệp Hoà,,
,236,03,Tỉnh Quảng Ninh,225,22525,Thị xã Quảng Yên,11,22525011,Phường Quảng Yên,,
,237,03,Tỉnh Quảng Ninh,225,22525,Thị xã Quảng Yên,12,22525012,Phường Hà An,,
,238,03,Tỉnh Quảng Ninh,225,22525,Thị xã Quảng Yên,13,22525013,Phường Phong Cốc,,
,239,03,Tỉnh Quảng Ninh,225,22525,Thị xã Quảng Yên,14,22525014,Phường Liên Hoà,,
,240,03,Tỉnh Quảng Ninh,225,22501,Thành phố Hạ Long,15,22501015,Phường Tuần Châu,,
,241,03,Tỉnh Quảng Ninh,225,22501,Thành phố Hạ Long,16,22501016,Phường Việt Hưng,,
,242,03,Tỉnh Quảng Ninh,225,22501,Thành phố Hạ Long,17,22501017,Phường Bãi Cháy,,
,243,03,Tỉnh Quảng Ninh,225,22501,Thành phố Hạ Long,18,22501018,Phường Hà Tu,,
,244,03,Tỉnh Quảng Ninh,225,22501,Thành phố Hạ Long,19,22501019,Phường Hà Lầm,,
,245,03,Tỉnh Quảng Ninh,225,22501,Thành phố Hạ Long,20,22501020,Phường Cao Xanh,,
,246,03,Tỉnh Quảng Ninh,225,22501,Thành phố Hạ Long,21,22501021,Phường Hồng Gai,,
,247,03,Tỉnh Quảng Ninh,225,22501,Thành phố Hạ Long,22,22501022,Phường Hạ Long,,
,248,03,Tỉnh Quảng Ninh,225,22501,Thành phố Hạ Long,23,22501023,Phường Hoành Bồ,,
,249,03,Tỉnh Quảng Ninh,225,22501,Thành phố Hạ Long,24,22501024,Xã Quảng La,,
,250,03,Tỉnh Quảng Ninh,225,22501,Thành phố Hạ Long,25,22501025,Xã Thống Nhất,,
,251,03,Tỉnh Quảng Ninh,225,22503,Thành phố Cẩm Phả,26,22503026,Phường Mông Dương,,
,252,03,Tỉnh Quảng Ninh,225,22503,Thành phố Cẩm Phả,27,22503027,Phường Quang Hanh,,
,253,03,Tỉnh Quảng Ninh,225,22503,Thành phố Cẩm Phả,28,22503028,Phường Cẩm Phả,,
,254,03,Tỉnh Quảng Ninh,225,22503,Thành phố Cẩm Phả,29,22503029,Phường Cửa Ông,,
